concept_id,concept_name,concept_code,vocabulary_id
586515,SARS-CoV-2 (COVID-19) Ab [Presence] in Serum or Plasma by Immunoassay,94762-2,LOINC
586521,"SARS-CoV-2 (COVID-19) IgA Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",94768-9,LOINC
586522,SARS-CoV-2 (COVID-19) Ab [Units/volume] in Serum or Plasma by Immunoassay,94769-7,LOINC
586527,SARS-CoV-2 (COVID-19) IgG Ab [Presence] in DBS by Immunoassay,94761-4,LOINC
704058,"2019-nCoV Coronavirus, SARS-CoV-2/2019-nCoV (COVID-19), any technique, multiple types or subtypes (includes all targets), non-CDC, making use of high throughput technologies as described by CMS-2020-01-R",U0004,HCPCS
704059,"Infectious agent detection by nucleic acid (DNA or RNA); severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (Coronavirus disease [COVID-19]), amplified probe technique, making use of high throughput technologies as described by CMS-2020-01-R",U0003,HCPCS
706176,"SARS-CoV-2 (COVID-19) Ab panel - Serum, Plasma or Blood by Rapid immunoassay",94503-0,LOINC
706177,SARS-CoV-2 (COVID-19) IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,94505-5,LOINC
706178,SARS-CoV-2 (COVID-19) IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,94506-3,LOINC
706179,SARS-CoV-2 (COVID-19) Ab panel - Serum or Plasma by Immunoassay,94504-8,LOINC
706180,"SARS-CoV-2 (COVID-19) IgM Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",94508-9,LOINC
706181,"SARS-CoV-2 (COVID-19) IgG Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",94507-1,LOINC
723459,SARS-CoV-2 (COVID-19) IgA Ab [Units/volume] in Serum or Plasma by Immunoassay,94720-0,LOINC
723473,SARS-CoV-2 (COVID-19) IgA Ab [Presence] in Serum or Plasma by Immunoassay,94562-6,LOINC
723474,SARS-CoV-2 (COVID-19) IgG Ab [Presence] in Serum or Plasma by Immunoassay,94563-4,LOINC
