concept_id,concept_code,concept_name,vocabulary_id
35828199,OMOP5040043,1000 MG albuterol 0.0024 MG/MG Powder for Oral Suspension,RxNorm Extension
35828201,OMOP5040041,1000 MG albuterol 0.002 MG/MG Powder for Oral Suspension,RxNorm Extension
35828200,OMOP5040042,1000 MG albuterol 0.002 MG/MG Powder for Oral Suspension [Renapirin],RxNorm Extension
21059867,OMOP322030,100 ACTUAT Albuterol 0.2 MG/ACTUAT Dry Powder Inhaler,RxNorm Extension
21099174,OMOP322031,100 ACTUAT Albuterol 0.2 MG/ACTUAT Dry Powder Inhaler [Pulvinal Salbutamol],RxNorm Extension
21040247,OMOP322033,100 ACTUAT Albuterol 0.2 MG/ACTUAT Dry Powder Inhaler [Pulvinal Salbutamol] by Chiesi,RxNorm Extension
35798380,OMOP2799841,100 ACTUAT Albuterol 0.2 MG/ACTUAT Inhalant Powder,RxNorm Extension
40711761,OMOP4745327,100 ACTUAT Albuterol 0.2 MG/ACTUAT Inhalant Powder [Pulvinal Beclometasone Dipropionate],RxNorm Extension
40711760,OMOP4745328,100 ACTUAT Albuterol 0.2 MG/ACTUAT Inhalant Powder [Pulvinal Beclometasone Dipropionate] by Chiesi,RxNorm Extension
35798356,OMOP2799817,100 ACTUAT Albuterol 0.2 MG/ACTUAT Inhalant Powder [Pulvinal Salbutamol],RxNorm Extension
35798367,OMOP2799828,100 ACTUAT Albuterol 0.2 MG/ACTUAT Inhalant Powder [Pulvinal Salbutamol] by Chiesi,RxNorm Extension
36808751,OMOP4822793,100 ACTUAT Albuterol 0.2 MG/ACTUAT Inhalation Powder,RxNorm Extension
36808765,OMOP4822807,100 ACTUAT Albuterol 0.2 MG/ACTUAT Inhalation Powder [Pulvinal Beclometasone Dipropionate] by Chiesi,RxNorm Extension
784942,OMOP4832761,100 ACTUAT formoterol 0.012 MG/ACTUAT Inhalation Solution,RxNorm Extension
41425048,OMOP2623010,100 ML Albuterol 0.001 MG/ML Inhalant Solution,RxNorm Extension
41415608,OMOP2613570,100 ML Albuterol 0.001 MG/ML Inhalant Solution Box of 200,RxNorm Extension
41424053,OMOP2622015,100 ML Albuterol 0.001 MG/ML Inhalant Solution Box of 200 by Astellas,RxNorm Extension
41413864,OMOP2611826,100 ML Albuterol 0.05 MG/ML Inhalant Solution,RxNorm Extension
41424218,OMOP2622180,100 ML Albuterol 0.05 MG/ML Inhalant Solution Box of 1,RxNorm Extension
41426565,OMOP2624527,100 ML Albuterol 0.05 MG/ML Inhalant Solution Box of 1 by Astellas,RxNorm Extension
41424217,OMOP2622179,100 ML Albuterol 6 MG/ML Inhalant Solution,RxNorm Extension
41422509,OMOP2620471,100 ML Albuterol 6 MG/ML Inhalant Solution Box of 1,RxNorm Extension
43753786,OMOP787403,10 MG Albuterol 0.012 MG/MG Inhalant Powder,RxNorm Extension
43825905,OMOP787404,10 MG Albuterol 0.012 MG/MG Inhalant Powder [Salbu],RxNorm Extension
43862131,OMOP787405,10 MG Albuterol 0.012 MG/MG Inhalant Powder [Salbu] by Orion,RxNorm Extension
43771804,OMOP787406,10 MG Albuterol 0.012 MG/MG Inhalant Powder [Salbutamol Orion Easyhaler],RxNorm Extension
43627892,OMOP787407,10 MG Albuterol 0.012 MG/MG Inhalant Powder [Salbutamol Orion Easyhaler] by Orion,RxNorm Extension
41370347,OMOP2568309,10 ML Albuterol 0.01 MG/ML Inhalant Solution,RxNorm Extension
41369097,OMOP2567059,10 ML Albuterol 0.01 MG/ML Inhalant Solution [Aerolind],RxNorm Extension
41362370,OMOP2560332,10 ML Albuterol 0.01 MG/ML Inhalant Solution [Aerolind] Box of 300,RxNorm Extension
41361317,OMOP2559279,10 ML Albuterol 0.01 MG/ML Inhalant Solution Box of 1,RxNorm Extension
41367868,OMOP2565830,10 ML Albuterol 0.01 MG/ML Inhalant Solution Box of 1 by Astellas,RxNorm Extension
41371085,OMOP2569047,10 ML Albuterol 0.01 MG/ML Inhalant Solution Box of 2,RxNorm Extension
41370188,OMOP2568150,10 ML Albuterol 0.01 MG/ML Inhalant Solution Box of 2 by Astellas,RxNorm Extension
41365023,OMOP2562985,10 ML Albuterol 0.01 MG/ML Inhalant Solution Box of 300,RxNorm Extension
41361318,OMOP2559280,10 ML Albuterol 0.01 MG/ML Topical Solution,RxNorm Extension
41363561,OMOP2561523,10 ML Albuterol 0.01 MG/ML Topical Solution Box of 1,RxNorm Extension
41368635,OMOP2566597,10 ML Albuterol 0.01 MG/ML Topical Solution Box of 1 by Astellas,RxNorm Extension
41368793,OMOP2566755,10 ML Albuterol 0.01 MG/ML Topical Solution Box of 3,RxNorm Extension
41369438,OMOP2567400,10 ML Albuterol 0.01 MG/ML Topical Solution Box of 3 by Astellas,RxNorm Extension
41364305,OMOP2562267,10 ML Albuterol 0.5 MG/ML Inhalant Solution,RxNorm Extension
41362368,OMOP2560330,10 ML Albuterol 0.5 MG/ML Inhalant Solution [Apsomol],RxNorm Extension
41372150,OMOP2570112,10 ML Albuterol 0.5 MG/ML Inhalant Solution [Apsomol] Box of 1,RxNorm Extension
41363108,OMOP2561070,10 ML Albuterol 0.5 MG/ML Inhalant Solution [Apsomol] Box of 10,RxNorm Extension
41364874,OMOP2562836,10 ML Albuterol 0.5 MG/ML Inhalant Solution [Apsomol] Box of 10 by Farmasan,RxNorm Extension
41373215,OMOP2571177,10 ML Albuterol 0.5 MG/ML Inhalant Solution [Apsomol] Box of 1 by Farmasan,RxNorm Extension
41363109,OMOP2561071,10 ML Albuterol 0.5 MG/ML Inhalant Solution [Apsomol] Box of 5,RxNorm Extension
41370187,OMOP2568149,10 ML Albuterol 0.5 MG/ML Inhalant Solution [Apsomol] Box of 5 by Farmasan,RxNorm Extension
